id,label,x,y,closeness_all_edges,closeness_no_road_edges
50271,Nicaea,40.43,29.714,0.0944739045492604,
50297,Pelusium,31.05,32.6,0.1363544813695871,0.15432098765432098
50225,Laodicea,35.641,35.794,0.11401145166722802,0.12429565793834936
50233,Lixus,35.199,-6.11,0.11829460073388083,0.12755102040816327
50234,Loium,49.523,0.724,0.0915359653866955,0.09209233791748526
50240,Luguvalium,54.895,-2.934,0.0829250367466928,0.08353753619959901
50250,Massilia,43.297,5.382,0.12130442573015589,0.11977004152028106
50267,Naucratis,30.901,30.592,0.11906436862469223,0.13354700854700854
50256,Misenum,40.786,14.085,0.11184536593424749,0.11635122556624262
50266,Narona,43.081,17.628,0.11160567095285197,0.10596213619666572
50269,Nemausus,43.835,4.36,0.11122063413832758,
50272,Nicomedia,40.766,29.916,0.1029344686027064,0.11039152193111569
50273,Nicopolis,39.008,20.736,0.1251617674246626,0.12785543811796796
50280,Odessus,43.212,27.909,0.07963768968356665,0.07896399241945673
50291,Paraetonium,31.35,27.237,0.1354,0.15169902912621358
50230,Lepcis Magna,32.637,14.292,0.13718338399189464,0.14898688915375446
50317,Portus,41.78,12.258,0.11047650130548303,0.10819388343912291
50278,Nuceria,40.743,14.674,0.10604636591478697,
50371,Summus Pyreneus (West),43.02,-1.324,0.09093351242444593,
50336,Salona,43.54,16.483,0.11449348892271266,0.10668563300142248
50353,Side,36.776,31.398,0.11311612364243943,0.12392597488433575
50362,Sitifis,36.237,5.41,0.08881017971927063,
50363,Smyrna,38.25,27.25,0.11672413793103448,0.13020833333333334
50377,Tarentum,40.469,17.24,0.11727005023384722,0.11384335154826958
50378,Tarracina,41.291,13.249,0.1190225035161744,0.12167423750811161
50380,Tarsus,36.916,34.901,0.10538605230386053,
50389,Thessalonica,40.626,22.956,0.12571959145775302,0.13016313779937522
50396,Tingi,35.788,-5.81,0.13405940594059407,0.1460849240358395
50305,Philippi,41.014,24.283,0.10362773610898515,
50334,Saldae,36.74,5.058,0.10715416270971827,0.10875870069605569
50335,Salernum,40.678,14.766,0.11125718981101068,0.09445843828715365
50238,Lugdunum Cananefatium,52.161,4.49,0.08588100976785487,0.08563598995204384
50345,Scodra,42.074,19.528,0.08920806430359732,
50349,Senia,44.99,14.901,0.09739605812113365,0.08207485226526592
50354,Siga,35.24,-1.455,0.12084969653695109,0.12939958592132506
50357,Sinuessa,41.25,14.25,0.10238959467634604,0.0946969696969697
50358,Sipontum,41.607,15.896,0.10478254140225972,0.09664948453608248
50368,Sufasar,36.192,2.515,0.10520590520590521,
50383,Tergeste,45.649,13.772,0.10612948738046715,0.09742790335151988
50386,Thebae,38.322,23.319,0.10992044163013476,
50138,Cyrene,32.823,21.857,0.12927248424670612,
50300,Pergamum,39.131,27.185,0.10528771384136859,
50050,Athenae,38.032,23.655,0.11817071042066678,0.13107305138063613
50282,Oescus,43.698,24.482,0.08667264114710024,0.0641025641025641
50088,Burdigala,44.837,-0.577,0.10965338516358925,0.10952102803738317
50045,Arupium,44.849,15.269,0.08907894736842105,
50109,Casinum,41.493,13.831,0.09321217127908578,
50205,Interpromium,42.244,13.934,0.10038552787663108,
50104,Capua,41.086,14.25,0.09594671201814059,
50113,Caudium,41.064,14.641,0.0915359653866955,
50217,Kellis,25.549,28.908,0.08263151470767728,
50281,Oea,32.898,13.175,0.1207850133809099,0.12980269989615784
50320,Ptolemais,32.708,20.951,0.13155849203264672,0.14340344168260039
50246,Mampsoukrenai,37.073,34.886,0.09769119769119769,
50007,Aeclanum,41.043,14.994,0.0981301637918539,
50143,Delphi,38.482,22.498,0.11710776682234908,0.11177347242921014
50245,Magnesia,37.853,27.533,0.11590481082006505,
50033,Aquae Terebellicae,43.733,-1.06,0.09928141956298578,
50522,Aufidus,41.36,16.21,0.11336235766912257,0.1266891891891892
50765,x,,,0.1031697653154526,
50727,x,,,0.09970544918998528,
50738,x,,,0.09212137705810314,
50730,x,,,0.07680090754395916,
50731,x,,,0.09540586245772266,
50732,x,,,0.10172802404207362,
50733,x,,,0.094500279173646,
50735,x,,,0.0771246297562087,
50736,x,,,0.09223433242506812,
50737,x,,,0.09661766804623947,
50739,x,,,0.09169714208316403,
50744,Toletum,,,0.09492428491306787,
50745,x,,,0.11868863955119215,0.12794268167860798
50746,x,,,0.09172198889039425,
50741,Krane,,,0.11881361881361881,0.12609280430396771
50755,Selinous,,,0.13243348982785602,0.1463129145532579
50742,Horreum Margi,,,0.08850830173878939,
50743,Boiodurum,,,0.07901493930905695,0.1935483870967742
50037,Arausio,44.138,4.81,0.10353265025233216,0.09949588750331653
50434,Vorgium,0.0,0.0,0.08233004986014836,
50459,Divodurum,0.0,0.0,0.07658371040723982,0.057295645530939646
50460,Condate,0.0,0.0,0.08970451835166292,
50473,Maiensis Statio,0.0,0.0,0.08216019417475728,
50443,Phiara,0.0,0.0,0.07685321829946645,
50630,Pedalion Pr.,34.96,34.08,0.11283333333333333,0.12450199203187251
50747,x,,,0.0966452533904354,
50748,x,,,0.08166465621230398,
50452,Paphos,0.0,0.0,0.13793806030969846,0.15495867768595042
50678,Mothis,0.0,0.0,0.08970451835166292,
50470,Salmantica,0.0,0.0,0.10087915362837133,
50613,Rhodos,36.44,28.23,0.14527896995708153,0.16748548459133542
50619,Prusias,40.4325,29.1564,0.09359878335407161,0.09978712080894092
50337,Samarobriva,49.892,2.299,0.08738866658061185,
50461,Rotomagus,0.0,0.0,0.08590280421266337,0.08442143178748311
50553,Petras Mikros,32.17,23.45,0.10412180867425408,0.1120406334030475
50568,Petras Megas,31.75,25.09,0.11304057438637502,0.12446067042814471
50618,Salsovia,45.0665,29.124,0.0841098273077401,0.08557736193518942
50609,Proconnesus,40.5917,27.5557,0.10040041524543972,0.10932944606413994
50642,Pyramos (river),36.57,35.56,0.12937129753487484,0.14534883720930233
50757,x,,,0.07989143261741799,
50471,Segedunum,0.0,0.0,0.07878505760502735,0.07868233319345364
50760,x,,,0.09131373077960615,
50759,Mouth of Witham,,,0.07880339890583168,0.07874842503149937
50761,Populonium,,,0.11133037329386614,0.10910677916787896
50762,Palinurus Pr.,,,0.1338209132239573,0.14296606938619902
50444,Augustonemetum,0.0,0.0,0.08526448362720403,
50586,Tenedos,39.82,26.03,0.13079598145285934,0.14886859865025803
50749,x,,,0.09770529657959301,
50750,x,,,0.1166839021027232,
50751,x,,,0.09512435014753408,
50752,x,,,0.06863341443633414,
50753,x,,,0.09621944286526435,
50754,x,,,0.0988465469411593,0.08250825082508251
50466,Lamia,0.0,0.0,0.10999187652315191,
50518,Titius (river),43.72,15.86,0.10365947021895575,0.0969743987587277
50418,Vienna,45.525,4.879,0.09116617290600593,0.0832778147901399
50516,Messana,38.1923,15.5566,0.15892018779342723,0.1808972503617945
50588,Chios,38.37,26.14,0.12851176917236143,0.14540519581233036
50454,Seleukeia Pieria,0.0,0.0,0.1165633608815427,0.12833675564681724
50453,Salamis,0.0,0.0,0.10476632621479418,0.1151012891344383
50455,Syracusae,0.0,0.0,0.1378537975972307,0.15463917525773196
50507,Selinus,37.5828,12.8251,0.12824398560333397,0.14029180695847362
50257,Mogontiacum,50.0,8.271,0.07091232848015083,0.06084699010222294
50437,Perge,0.0,0.0,0.1035484857754665,
50719,Tripolis,,,0.12286751361161524,0.13513513513513514
50445,Augustoritum,0.0,0.0,0.09728409254203191,
50394,Tubusuctu,36.669,4.828,0.09696362073904326,
50756,Palma,,,0.12597692593970972,0.13392857142857142
50284,Omboi,24.467,32.95,0.055812036273701564,0.05304101838755304
50410,Venusia,40.963,15.815,0.10568217296284733,
50594,Sestus,40.2284,26.4172,0.11956905687036383,0.13464991023339318
50436,Cibyra,0.0,0.0,0.111440329218107,
50450,Dianium,0.0,0.0,0.11223474801061008,0.11807304785894207
50448,Ebusus,0.0,0.0,0.11403065521307057,0.11954096270321964
50439,Myra,0.0,0.0,0.12381126554498903,0.1388374676045909
50451,Olbia,0.0,0.0,0.12924780450553647,0.13518385003604902
50438,Phaselis,0.0,0.0,0.11112934996717005,0.1220703125
50440,Patara,0.0,0.0,0.14060228452751816,0.16032492518170158
50441,Xanthos,0.0,0.0,0.12394727206151593,
50472,Ulpiana,0.0,0.0,0.09357290946786455,
50486,Caralis,39.2149,9.10952,0.14237644584647738,0.15318627450980393
50482,Igilgili,36.8216,5.76666,0.11794425087108014,0.11900983814662013
50467,Naupactus,0.0,0.0,0.12329266071753779,0.12571237009721756
50491,Thaenae,34.67,10.7,0.1017586051405381,0.1072654462242563
50505,Lilybaeum,37.7984,12.4375,0.14698219713417282,0.16290182450043442
50469,Lissus,0.0,0.0,0.10492870427774334,0.09551706571574121
50512,Melita,35.88,14.4,0.12944550669216062,0.14285714285714285
50539,Leucas,38.83,20.71,0.1317376921580074,0.14103046257991725
50523,Lokroi Epizephyrioi,38.24,16.26,0.11984422021596743,0.1263477088948787
50232,Lindum,53.25,-0.559,0.07331600606454408,0.07301401869158879
50463,Iuliobriga,0.0,0.0,0.1042179802955665,
50547,Tainaron Pr.,36.39,22.48,0.13512974051896207,0.14976038338658146
50773,x,,,0.09136302294197031,
50564,Thasos,40.78,24.71,0.10865029690258385,0.11908542394410924
50592,Mytilene,39.21,26.31,0.11686518211634732,0.13107305138063613
50628,Lapethos,35.27,33.86,0.11317285188900034,0.12466755319148937
50597,Samos,37.69,26.94,0.12824398560333397,0.14602803738317757
50620,Tyras,46.2009,30.3505,0.08267187690804738,0.08542141230068337
50641,Theodosia,45.0461,35.3788,0.077878753019671,0.07955027577428934
50650,Tanais,47.2678,39.258,0.07711584462922884,0.07893075142075352
50186,Glevum,51.875,-2.264,0.0829656862745098,0.08353753619959901
50725,Neapolis (Thrace),,,0.11217895608947805,0.11893434823977164
50379,Tarraco,41.12,1.251,0.11817071042066678,0.12065637065637065
50682,Ammon,0.0,0.0,0.12029140014214641,
50660,Apollonopolis Magna,0.0,0.0,0.05908535521033339,0.055970149253731345
50661,Krokodilopolis,0.0,0.0,0.0981159420289855,0.0895843287147635
50674,Latopolis,0.0,0.0,0.06275491286614757,0.05922299431459255
50690,Oasis Parva,0.0,0.0,0.10823341326938449,
50700,Qasr Farafra,0.0,0.0,0.09810172438776989,
50449,Thabraca,0.0,0.0,0.13072021625796487,0.13606676342525398
50432,Boubastis,0.0,0.0,0.12091444900875156,0.13528138528138528
50462,Iuliobona,0.0,0.0,0.09951491988828458,0.10124190064794816
50442,Amaseia,0.0,0.0,0.07427317608337905,
50446,Amastris,0.0,0.0,0.08347718865598028,0.08567511994516792
50458,Amisus,0.0,0.0,0.07851095906297112,0.07908055672711936
50021,Ammaedara,35.567,8.467,0.11072947333987569,
50447,Attalea,0.0,0.0,0.10252915341511434,0.11039152193111569
50493,Mercurii Pr.,37.0616,11.0133,0.1327450980392157,0.14367816091954022
50474,Portus Magnus,35.8079,-0.266018,0.12539359140581588,0.13288447909284196
50489,Ilva,42.7434,10.2397,0.10457213469261661,0.10005336179295625
50456,Portus Pachyni,0.0,0.0,0.14340182164795595,0.16163793103448276
50483,Metagonium Pr.,37.0891,6.46696,0.12947026200038247,0.13388075687254553
50476,Colubraria,39.8982,0.685189,0.10237411159836686,0.10680717744232412
50485,Galata,37.5271,8.92862,0.12647113767980572,0.1337852301105958
50492,Meninge,33.68,10.92,0.12701688555347093,0.1358203549438609
50487,Gallicum Fretum,41.3874,9.1594,0.12406083928898662,0.12295081967213115
50572,Rheneia,37.42,25.21,0.09415855354659249,0.10330578512396695
50070,Berenice,23.91,35.474,0.059584580179545855,
50457,Kriou Metopon,0.0,0.0,0.11366689053055742,0.12681772066283395
50515,Cephalae Pr.,32.37,15.21,0.12069887680513461,0.12989262209906477
50502,Atria,45.05,12.07,0.09253690541279387,
50495,Clipea,36.84,11.11,0.11778009742519137,0.12605042016806722
50468,Confluentes,0.0,0.0,0.07161747593356606,0.06466632177961718
50499,Cossyra,36.83,11.94,0.12853616859692424,0.14055472263868066
50498,Caput Vada,35.23,11.16,0.11045847609724262,0.10137875101378752
50504,Brundulum,45.19,12.31,0.09528501055594651,0.08239947264337508
50513,Camarina,36.85,14.45,0.12550982573229513,0.13935340022296544
50187,Hadrianoupolis,41.684,26.567,0.0987600291757841,
50501,Maritima,37.97,12.06,0.13395330431341512,0.14373323112303565
50509,Tiliaventum (river),45.64,13.1,0.10412180867425408,0.0966993295513151
50537,Corcyra,39.59,19.92,0.12788061956932376,0.1304801670146138
50534,Aulon,40.51,19.42,0.12009934362249423,0.10560405519571951
50531,Automalax,30.25,19.13,0.11988666548609882,0.12926577042399173
50520,Salapia,41.39,16.02,0.09562146892655367,0.0885896527285613
50527,Kallipolis-Anxa,40.06,17.99,0.12231255645889792,0.12703252032520326
50530,Hydruntum,40.15,18.49,0.127303497555472,0.1295784381478922
50540,Zacynthus,37.78,20.9,0.12824398560333397,0.1403443113772455
50533,Acroceraunia Pr.,40.44,19.32,0.12331511839708562,0.11803588290840415
50542,Alpheos (river),37.61,21.45,0.12493079904041336,0.13786764705882354
50521,Heracleum Pr.,37.93,16.06,0.12809839167455062,0.13868343195266272
50541,Ichthys Pr.,37.65,21.32,0.142406394615061,0.15822784810126583
50524,Lacinium Pr.,39.03,17.2,0.12304616503089785,0.12833675564681724
50150,Thebai,25.702,32.652,0.06689723320158103,0.06285618504860878
50529,Sallentinum Pr.,39.8,18.36,0.13715559157212318,0.14534883720930233
50535,Apollonia (Epirus),40.77,19.43,0.12211399711399712,0.1166044776119403
50528,Epidaurum,42.58,18.22,0.10329569728410132,0.09593246354566386
50557,Sounion Pr.,37.65,24.03,0.11600411240575736,0.13016313779937522
50549,Corinthus,37.91,22.88,0.12340503098796937,0.1220703125
50558,Kaudos,34.86,24.06,0.11782109293421511,0.1274643099932019
50555,Chalcis,38.46,23.59,0.11020673937815399,0.11803588290840415
50190,Heliopolis (Baalbek),34.015,36.203,0.084964859437751,
50551,Chersonesos Akra,32.61,23.12,0.11535184869654115,0.12400793650793651
50545,Apollonia-Sozousa,32.93,21.75,0.14736612973443622,0.16318537859007834
50562,Geraistos,37.98,24.55,0.11745315752949341,0.12868908716540836
50548,Gythion,36.76,22.57,0.12280065300199529,0.1359680928208847
50569,Hephaistia,39.92,25.14,0.11042244332082858,0.11840858856962425
50556,Kimaros Pr.,35.63,23.6,0.13009223674096848,0.1437883435582822
50567,Kardamis,31.92,25.04,0.10166691695449767,0.11097957975732466
50554,Kriou Metopon Pr.,35.27,23.58,0.132641065830721,0.14563106796116504
50552,Malea Pr.,36.44,23.2,0.12826828344069724,0.14285714285714285
50544,Patrae,38.26,21.74,0.13026746199730613,0.1388888888888889
50559,Athos Mons,40.26,24.22,0.12169692611900054,0.13089005235602094
50769,x,,,0.08069129916567343,
50577,Chersonasos,35.32,25.39,0.12372076023391813,0.13741297178453646
50590,Sigeion,40.01,26.2,0.1312015503875969,0.15
50573,Delos,37.4,25.27,0.12182832463559475,0.13726207906295754
50229,Legio VII,42.606,-5.57,0.08387016848364717,
50582,Kadiston Mons,35.34,25.77,0.12347255152288893,0.13899184581171237
50621,Olbia (Borysthenes),46.6919,31.9016,0.07667912560878921,0.07898062342038753
50718,Amphipolis,,,0.11403065521307057,0.117407639323732
50627,Chersonesos,44.6116,33.4933,0.08341547560374568,0.0859697386519945
50612,Cyzicus,40.3813,27.8923,0.09558096851616546,0.10099649878804201
50611,Apollonia Pontica,42.4172,27.6965,0.08281345565749236,0.08514986376021798
50625,Amathous,34.71,33.13,0.12152216837192605,0.13494062612450522
50614,Caunus,36.83,28.63,0.12795312795312797,0.14473176379776148
50602,Potidaion,35.51,27.21,0.12865830482706195,0.14462013112225222
50610,Bargylia,37.19,27.59,0.11391553087666162,0.12763784887678692
50604,Kos,36.89,27.29,0.12826828344069724,0.146484375
50606,Cnidus,36.69,27.37,0.1273274402858755,0.1445643793369314
50603,Myndos,37.08,27.24,0.12780819331697188,0.14546159813809154
50631,Corycus,36.46,34.15,0.12848737900929968,0.14518002322880372
50624,Anemurium,36.02,32.8,0.11604388069934865,0.12913223140495866
50608,Halicarnassus,37.04,27.43,0.11393470212049815,0.12829284981183717
50599,Parium,40.4205,27.0691,0.1108927108927109,0.12128072445019406
50598,Trogilion Pr.,37.67,27.02,0.11682484900776531,0.1311647429171039
50622,Akamas Pr.,35.11,32.28,0.12597692593970972,0.14103046257991725
50632,Cinolis,41.9634,34.1637,0.07774460266421682,0.07928118393234672
50626,Karambis Pr.,42.0136,33.3697,0.07755756673158437,0.07944915254237288
50617,Mouth of Pontus,41.2123,29.1239,0.09015847649487282,0.09295984134853744
50623,Kalos Limen,45.5209,32.7033,0.0770368684569868,0.07924767540152156
50651,Dioscurias,42.9933,41.0031,0.0726083226083226,0.07386251723458735
50646,Pantikapaion,45.2385,36.4141,0.08354930272738492,0.08567511994516792
50677,Mons Porphyrites,0.0,0.0,0.059584580179545855,
50649,Kotyora,41.0002,37.8752,0.07795048934945308,0.07908055672711936
50647,Themiskyra,41.2152,36.9677,0.07281918898569431,0.07332811888932343
50634,Kleides Pr.,35.7,34.59,0.11614342082689998,0.12864493996569468
50639,Sinope,42.0492,35.0419,0.08409937888198758,0.08571428571428572
50637,Apollonia,32.2128,34.816,0.10905283505154639,0.11878365536902122
50644,Myriandros,36.59,36.19,0.10543529045320044,0.11384335154826958
50648,Gorgippia,44.8922,37.3103,0.07720378606454556,0.07906388361796332
50636,Ioppe,32.0545,34.7511,0.09860180600058258,0.10641316685584563
50643,Byblos,34.12,35.64,0.10963562753036438,0.11950286806883365
50341,Sarmizegethusa,45.623,23.31,0.07639359061160009,
50770,x,,,0.0841516469857054,
50713,Malaca,,,0.13421887390959555,0.14602803738317757
50412,Venta,51.063,-1.317,0.09095794706435577,0.09234178773701059
50464,Portus Blendium,0.0,0.0,0.11584531143052704,0.12124151309408342
50546,Akitas Pr.,36.72,21.88,0.11927413671599718,0.1307987443320544
50721,x,,,0.12056990204808549,
50714,Panormus,,,0.14121818940342093,0.15710096355257647
50716,Aleria,,,0.11283333333333333,0.11081560283687943
50717,Demetrias,,,0.12115246957766643,0.1285126799177519
50654,Raphia,34.2519,31.2886,0.12063435495367071,0.1339764201500536
50715,Agrigentum,,,0.11466802168021681,0.12504168056018672
50658,Azotus Paralios,34.65,31.8,0.10863286264441592,0.11878365536902122
50652,Phasis,42.15,41.6674,0.0684806797491402,0.0689084895259096
50720,Forum Appii,,,0.11087454962332133,0.10850694444444445
50040,Arelate,43.677,4.628,0.11336235766912257,0.11013215859030837
50094,Caesarea Maritima,32.5,34.9,0.12229046242774566,0.13455328310010764
50101,Camulodunum,51.892,0.898,0.07885847408270238,0.07906388361796332
50465,Dessobriga,0.0,0.0,0.09501754385964913,
50264,Narbo,43.214,3.0,0.1239699688701703,0.12242899118511263
50249,Mamucio,53.481,-2.342,0.08359056673663415,
50374,Tacape,33.883,10.099,0.11322963706305403,0.11984659635666348
50381,Teanum,41.255,14.056,0.09480464920879429,
50593,Astypaleia,36.55,26.35,0.1284142640364188,0.14637002341920374
50763,x,,,0.08154661527342809,
50758,Samonion Pr.,,,0.12821969696969698,0.14518002322880372
50538,Euesperides,32.12,20.08,0.13610776035383998,0.14816278150928486
50764,x,,,0.09136302294197031,0.07103618109490434
50766,x,,,0.10361187633914906,
50767,x,,,0.09714449705840149,
50768,x,,,0.07548221652358122,
50325,Castra Regina,49.017,12.083,0.07581187010078387,0.16666666666666666
50774,x,,,0.09062918340026774,
50038,x,34.535,36.039,0.11035044824775876,
50235,Londinium,51.513,-0.089,0.08546900643858099,0.08557736193518942
50130,Coptos,25.977,32.798,0.0633539210181546,0.06694037843627276
50775,Nisyros,27.172056,36.587875,0.12751930683744583,0.14473176379776148
50776,Amorgos,25.9,36.83,0.11606377507286131,0.13034410844629823
50777,Anaphe,25.8540694,36.3498205,0.11590481082006505,0.12998266897746968
50779,Ceos,24.333333,37.616667,0.10877249357326478,0.12108492089118501
50780,Corseae,26.5,37.566,0.11580567909681834,0.12975778546712802
50783,Icaros,26.059,37.6215,0.11592465753424658,0.13002773925104022
50784,Imbros,25.844444,40.160833,0.10851097932360955,0.11577647422043841
50785,Ios,25.333333,36.716667,0.10884244372990354,0.12124151309408342
50786,Kerea,25.75,36.75,0.11433879412261443,0.12873326467559218
50787,Kimolos,24.55,36.8,0.10865029690258385,0.1208118556701031
50789,Lebinthos,26.459,37.005,0.10291882031012466,0.11488970588235294
50790,Leros,23.625,37.875,0.11399225458831454,0.1284246575342466
50791,Miletus,27.2756764,37.5312131,0.1133433785367487,0.12703252032520326
50792,Mykonos,25.37,37.44,0.1039299969296899,0.11517199017199017
50795,Patmos,26.5578532,37.3157746,0.11590481082006505,0.12998266897746968
50778,Andros,24.86,37.85,0.10870263326910726,0.12092873266688164
50793,Naxos,25.378,37.103,0.10861543398042676,0.12073406310367031
50782,Donousa,25.8,37.1,0.10877249357326478,0.12108492089118501
50788,Kinaros,26.289,36.98,0.1143581081081081,0.12895460797799174
50781,Cythnos,24.416,37.383,0.10863286264441592,0.12077294685990338
50796,Skyllaion Pr.,23.518,37.438,0.1278323262839879,0.14501160092807425
50797,Siphnos,24.666667,36.983333,0.10863286264441592,0.12077294685990338
50798,Syros,24.92,37.43,0.10863286264441592,0.12077294685990338
50801,Thera,25.433333,36.416667,0.11420377867746288,0.12724804886325075
50800,Tenos,25.116,37.553,0.10875502008032129,0.1210458360232408
50799,Telos,27.336,36.433,0.12689784442361762,0.14356814701378254
50550,Isthmia,22.987,37.941,0.12470068152514276,0.13982102908277405
